LogIntensity,ResolutionRange
3.171584,5.43-5.28
5.779776,5.43-5.28
4.283463,5.43-5.28
4.049846,5.43-5.28
-1.259816,5.43-5.28
3.281852,5.43-5.28
5.861909,5.43-5.28
7.177680,5.43-5.28
5.593297,5.43-5.28
6.918512,5.43-5.28
4.731106,5.43-5.28
5.593297,5.43-5.28
5.772106,5.43-5.28
4.775199,5.43-5.28
5.534302,5.43-5.28
7.114962,5.43-5.28
5.178255,5.43-5.28
5.978700,5.43-5.28
4.044620,5.43-5.28
4.673399,5.43-5.28
5.759731,5.43-5.28
4.890872,5.43-5.28
4.822907,5.43-5.28
4.774417,5.43-5.28
6.604035,5.43-5.28
4.431507,5.43-5.28
5.534302,5.43-5.28
6.554917,5.43-5.28
3.907528,5.43-5.28
6.100596,5.43-5.28
1.594381,5.43-5.28
6.109240,5.43-5.28
6.450439,5.43-5.28
4.890872,5.43-5.28
3.128691,5.43-5.28
5.518110,5.43-5.28
7.433961,5.43-5.28
5.515168,5.43-5.28
3.082009,5.43-5.28
6.282454,5.43-5.28
5.520935,5.43-5.28
3.624085,5.43-5.28
4.632424,5.43-5.28
6.230734,5.43-5.28
5.720295,5.43-5.28
0.585694,5.43-5.28
4.960249,5.43-5.28
4.515411,5.43-5.28
6.061164,5.43-5.28
5.779776,5.43-5.28
6.409580,5.43-5.28
6.550701,5.43-5.28
4.916734,5.43-5.28
4.394796,5.43-5.28
4.892657,5.43-5.28
3.322625,5.43-5.28
4.049846,5.43-5.28
6.504821,5.43-5.28
5.871050,5.43-5.28
5.421177,5.43-5.28
2.513649,5.43-5.28
2.988407,5.43-5.28
4.048533,5.43-5.28
2.253549,5.43-5.28
4.711012,5.43-5.28
4.831600,5.43-5.28
6.230734,5.43-5.28
4.658240,5.43-5.28
5.588243,5.43-5.28
5.825747,5.43-5.28
6.225073,5.43-5.28
6.890775,5.43-5.28
5.552955,5.43-5.28
2.722903,5.43-5.28
4.090161,5.43-5.28
6.543749,5.43-5.28
7.433961,5.43-5.28
4.502739,5.43-5.28
3.920331,5.43-5.28
6.628108,5.43-5.28
4.812197,5.43-5.28
3.128691,5.43-5.28
5.825747,5.43-5.28
5.531225,5.43-5.28
3.529161,5.43-5.28
4.480001,5.43-5.28
5.347264,5.43-5.28
5.861909,5.43-5.28
5.162800,5.43-5.28
4.714238,5.43-5.28
6.038561,5.43-5.28
6.211557,5.43-5.28
6.122607,5.43-5.28
3.997466,5.43-5.28
1.912274,5.43-5.28
3.690346,5.43-5.28
5.178255,5.43-5.28
4.372808,5.43-5.28
6.038561,5.43-5.28
1.594381,5.43-5.28
6.181581,5.43-5.28
5.416318,5.43-5.28
5.028570,5.43-5.28
1.427640,5.43-5.28
4.714238,5.43-5.28
5.077874,5.43-5.28
4.285106,5.43-5.28
3.171584,5.43-5.28
6.637813,5.43-5.28
4.437904,5.43-5.28
3.839143,5.43-5.28
5.421177,5.43-5.28
4.720972,5.43-5.28
2.593166,5.43-5.28
4.093157,5.43-5.28
6.132806,5.43-5.28
2.980220,5.43-5.28
5.356201,5.43-5.28
3.281852,5.43-5.28
4.502739,5.43-5.28
4.922466,5.43-5.28
6.550701,5.43-5.28
0.448487,5.43-5.28
6.837740,5.43-5.28
6.282454,5.43-5.28
7.330412,5.43-5.28
6.554917,5.43-5.28
4.761360,5.43-5.28
1.963313,5.43-5.28
8.284726,5.43-5.28
4.259736,5.43-5.28
5.924282,5.43-5.28
1.391708,5.43-5.28
5.577140,5.43-5.28
3.373962,5.43-5.28
4.015596,5.43-5.28
1.413891,5.43-5.28
2.896416,5.43-5.28
6.676951,5.43-5.28
5.961497,5.43-5.28
6.230273,5.43-5.28
3.382053,5.43-5.28
4.394796,5.43-5.28
4.761321,5.43-5.28
4.662977,5.43-5.28
4.232628,5.43-5.28
5.484479,5.43-5.28
3.631690,5.43-5.28
7.000040,5.43-5.28
4.048533,5.43-5.28
6.122607,5.43-5.28
3.398171,5.43-5.28
6.409580,5.43-5.28
3.168815,5.43-5.28
3.529161,5.43-5.28
4.922466,5.43-5.28
1.427640,5.43-5.28
4.632397,5.43-5.28
2.593166,5.43-5.28
5.180603,5.43-5.28
4.648129,5.43-5.28
5.405002,5.43-5.28
5.923550,5.43-5.28
7.109088,5.43-5.28
6.563434,5.43-5.28
1.223891,5.43-5.28
6.450439,5.43-5.28
3.969464,5.43-5.28
3.142598,5.43-5.28
4.664584,5.43-5.28
4.238638,5.43-5.28
4.311804,5.43-5.28
6.637813,5.43-5.28
5.142465,5.43-5.28
7.177680,5.43-5.28
1.912274,5.43-5.28
4.089099,5.43-5.28
2.722903,5.43-5.28
2.988407,5.43-5.28
6.645357,5.43-5.28
6.109240,5.43-5.28
5.955819,5.43-5.28
3.227841,5.43-5.28
6.694163,5.43-5.28
2.952904,5.43-5.28
5.405002,5.43-5.28
5.784301,5.43-5.28
6.251996,5.43-5.28
5.484479,5.43-5.28
5.537279,5.43-5.28
6.169003,5.43-5.28
5.862168,5.43-5.28
3.819452,5.43-5.28
3.387010,5.43-5.28
2.683755,5.43-5.28
5.954479,5.43-5.28
4.350197,5.43-5.28
3.554082,5.43-5.28
5.310898,5.43-5.28
1.223891,5.43-5.28
4.053569,5.43-5.28
3.745330,5.43-5.28
7.052362,5.43-5.28
5.449660,5.43-5.28
4.965270,5.43-5.28
5.432726,5.43-5.28
6.524168,5.43-5.28
4.480001,5.43-5.28
5.518110,5.43-5.28
4.938364,5.43-5.28
4.916734,5.43-5.28
4.053569,5.43-5.28
3.918775,5.43-5.28
7.330412,5.43-5.28
3.382053,5.43-5.28
6.230273,5.43-5.28
5.257891,5.43-5.28
3.819452,5.43-5.28
6.547452,5.43-5.28
2.253549,5.43-5.28
2.952904,5.43-5.28
4.662977,5.43-5.28
3.086132,5.43-5.28
0.585694,5.43-5.28
4.822907,5.43-5.28
4.775199,5.43-5.28
5.365291,5.43-5.28
3.373962,5.43-5.28
5.480753,5.43-5.28
4.515411,5.43-5.28
6.098861,5.43-5.28
5.162800,5.43-5.28
6.563434,5.43-5.28
6.837740,5.43-5.28
6.251996,5.43-5.28
4.311910,5.43-5.28
4.298526,5.43-5.28
5.909940,5.43-5.28
3.528302,5.43-5.28
3.554082,5.43-5.28
5.454057,5.43-5.28
3.168815,5.43-5.28
4.226549,5.43-5.28
4.311804,5.43-5.28
6.665107,5.43-5.28
4.246653,5.43-5.28
2.405653,5.43-5.28
7.114962,5.43-5.28
4.971925,5.43-5.28
6.547452,5.43-5.28
5.180603,5.43-5.28
5.578533,5.43-5.28
3.398171,5.43-5.28
5.360139,5.43-5.28
4.350197,5.43-5.28
3.612267,5.43-5.28
4.632397,5.43-5.28
5.277593,5.43-5.28
3.078948,5.43-5.28
4.845528,5.43-5.28
4.147060,5.43-5.28
3.606886,5.43-5.28
5.578533,5.43-5.28
5.416318,5.43-5.28
5.707300,5.43-5.28
3.969464,5.43-5.28
0.448487,5.43-5.28
7.030667,5.43-5.28
5.413671,5.43-5.28
3.862292,5.43-5.28
0.838211,5.43-5.28
3.227841,5.43-5.28
6.676951,5.43-5.28
6.645357,5.43-5.28
3.023925,5.43-5.28
7.071593,5.43-5.28
5.784301,5.43-5.28
4.892657,5.43-5.28
7.335626,5.43-5.28
3.142598,5.43-5.28
6.445890,5.43-5.28
3.745330,5.43-5.28
6.598721,5.43-5.28
5.923550,5.43-5.28
5.637694,5.43-5.28
5.637694,5.43-5.28
4.285106,5.43-5.28
3.434920,5.43-5.28
5.340738,5.43-5.28
4.015596,5.43-5.28
5.871050,5.43-5.28
5.432726,5.43-5.28
5.735994,5.43-5.28
3.078948,5.43-5.28
5.862168,5.43-5.28
3.920331,5.43-5.28
7.109088,5.43-5.28
5.531225,5.43-5.28
3.907528,5.43-5.28
4.774417,5.43-5.28
5.537279,5.43-5.28
3.997466,5.43-5.28
5.244662,5.43-5.28
5.772106,5.43-5.28
3.939449,5.43-5.28
6.211557,5.43-5.28
3.862292,5.43-5.28
3.113005,5.43-5.28
5.142465,5.43-5.28
5.480753,5.43-5.28
3.086132,5.43-5.28
4.524113,5.43-5.28
7.241588,5.43-5.28
4.238638,5.43-5.28
7.000040,5.43-5.28
4.524113,5.43-5.28
4.431507,5.43-5.28
4.658240,5.43-5.28
5.551601,5.43-5.28
2.445616,5.43-5.28
4.960249,5.43-5.28
3.354116,5.43-5.28
3.606925,5.43-5.28
6.543749,5.43-5.28
2.575765,5.43-5.28
6.098861,5.43-5.28
4.259736,5.43-5.28
3.139357,5.43-5.28
4.720972,5.43-5.28
5.449660,5.43-5.28
4.044620,5.43-5.28
4.812197,5.43-5.28
2.859028,5.43-5.28
1.961705,5.43-5.28
6.100596,5.43-5.28
4.147060,5.43-5.28
6.598721,5.43-5.28
4.842381,5.43-5.28
6.132806,5.43-5.28
3.612267,5.43-5.28
3.113005,5.43-5.28
4.232628,5.43-5.28
6.338568,5.43-5.28
2.445616,5.43-5.28
2.624256,5.43-5.28
3.357447,5.43-5.28
2.683755,5.43-5.28
7.052362,5.43-5.28
3.500591,5.43-5.28
5.759731,5.43-5.28
4.298526,5.43-5.28
5.577140,5.43-5.28
5.028570,5.43-5.28
7.335626,5.43-5.28
5.024778,5.43-5.28
4.965270,5.43-5.28
6.199593,5.43-5.28
1.961705,5.43-5.28
6.181581,5.43-5.28
3.434920,5.43-5.28
4.938364,5.43-5.28
4.711012,5.43-5.28
2.405653,5.43-5.28
1.963313,5.43-5.28
6.890775,5.43-5.28
2.980220,5.43-5.28
5.360139,5.43-5.28
3.139357,5.43-5.28
6.338568,5.43-5.28
5.334280,5.43-5.28
3.824644,5.43-5.28
6.427092,5.43-5.28
4.873016,5.43-5.28
7.069837,5.43-5.28
6.665107,5.43-5.28
5.347264,5.43-5.28
2.147092,5.28-5.14
5.354072,5.28-5.14
3.767501,5.28-5.14
6.886610,5.28-5.14
2.797620,5.28-5.14
5.098820,5.28-5.14
4.420541,5.28-5.14
3.392684,5.28-5.14
2.150204,5.28-5.14
3.959375,5.28-5.14
5.375091,5.28-5.14
3.285768,5.28-5.14
3.064387,5.28-5.14
4.291056,5.28-5.14
7.382617,5.28-5.14
4.218240,5.28-5.14
5.538490,5.28-5.14
3.959375,5.28-5.14
5.547568,5.28-5.14
4.907136,5.28-5.14
4.611474,5.28-5.14
6.751001,5.28-5.14
6.362594,5.28-5.14
4.906441,5.28-5.14
3.630211,5.28-5.14
5.577324,5.28-5.14
4.287416,5.28-5.14
7.073339,5.28-5.14
1.228184,5.28-5.14
4.079757,5.28-5.14
3.411675,5.28-5.14
5.169312,5.28-5.14
2.873994,5.28-5.14
4.983339,5.28-5.14
1.884731,5.28-5.14
0.471971,5.28-5.14
2.699877,5.28-5.14
7.296247,5.28-5.14
6.246838,5.28-5.14
4.944247,5.28-5.14
4.987678,5.28-5.14
3.458576,5.28-5.14
4.168086,5.28-5.14
6.890765,5.28-5.14
4.317455,5.28-5.14
3.897622,5.28-5.14
5.167429,5.28-5.14
3.269936,5.28-5.14
4.669755,5.28-5.14
5.924531,5.28-5.14
4.279798,5.28-5.14
5.090567,5.28-5.14
3.484261,5.28-5.14
7.335139,5.28-5.14
3.004901,5.28-5.14
1.228184,5.28-5.14
5.878920,5.28-5.14
6.443187,5.28-5.14
5.499986,5.28-5.14
6.505282,5.28-5.14
3.332616,5.28-5.14
4.742080,5.28-5.14
6.842280,5.28-5.14
3.997902,5.28-5.14
4.244763,5.28-5.14
5.250565,5.28-5.14
6.555664,5.28-5.14
4.329665,5.28-5.14
3.916434,5.28-5.14
4.238970,5.28-5.14
5.058175,5.28-5.14
4.515343,5.28-5.14
4.249903,5.28-5.14
3.285768,5.28-5.14
4.691857,5.28-5.14
6.159059,5.28-5.14
7.268153,5.28-5.14
3.484261,5.28-5.14
4.449319,5.28-5.14
2.893733,5.28-5.14
4.790350,5.28-5.14
5.922644,5.28-5.14
4.982962,5.28-5.14
7.126357,5.28-5.14
5.440480,5.28-5.14
5.465509,5.28-5.14
4.238970,5.28-5.14
6.482182,5.28-5.14
3.545139,5.28-5.14
4.329665,5.28-5.14
5.300502,5.28-5.14
6.810682,5.28-5.14
6.675970,5.28-5.14
1.975384,5.28-5.14
4.065941,5.28-5.14
6.223059,5.28-5.14
5.960116,5.28-5.14
4.168086,5.28-5.14
7.577413,5.28-5.14
4.449613,5.28-5.14
5.962214,5.28-5.14
5.396987,5.28-5.14
5.154022,5.28-5.14
5.517930,5.28-5.14
5.988544,5.28-5.14
7.055922,5.28-5.14
5.587193,5.28-5.14
4.433945,5.28-5.14
4.485293,5.28-5.14
1.884731,5.28-5.14
3.767501,5.28-5.14
4.134899,5.28-5.14
5.818804,5.28-5.14
4.411417,5.28-5.14
4.868952,5.28-5.14
2.660171,5.28-5.14
6.145962,5.28-5.14
-0.412538,5.28-5.14
6.719994,5.28-5.14
5.367825,5.28-5.14
6.890765,5.28-5.14
4.433945,5.28-5.14
1.515710,5.28-5.14
6.317439,5.28-5.14
4.326470,5.28-5.14
5.144009,5.28-5.14
6.404939,5.28-5.14
4.845074,5.28-5.14
3.456902,5.28-5.14
4.189734,5.28-5.14
3.775968,5.28-5.14
4.639002,5.28-5.14
6.482182,5.28-5.14
7.513641,5.28-5.14
1.947620,5.28-5.14
4.265292,5.28-5.14
6.205541,5.28-5.14
4.508398,5.28-5.14
5.818804,5.28-5.14
4.491545,5.28-5.14
5.577324,5.28-5.14
5.924531,5.28-5.14
3.545139,5.28-5.14
5.143609,5.28-5.14
5.169312,5.28-5.14
5.808041,5.28-5.14
7.335139,5.28-5.14
4.790350,5.28-5.14
3.153910,5.28-5.14
4.985494,5.28-5.14
5.988544,5.28-5.14
6.361277,5.28-5.14
2.807988,5.28-5.14
1.084245,5.28-5.14
4.482563,5.28-5.14
6.272082,5.28-5.14
1.181226,5.28-5.14
3.875850,5.28-5.14
5.255135,5.28-5.14
6.189384,5.28-5.14
1.722691,5.28-5.14
5.090567,5.28-5.14
4.985494,5.28-5.14
6.719994,5.28-5.14
4.914020,5.28-5.14
4.279798,5.28-5.14
4.326470,5.28-5.14
6.702861,5.28-5.14
5.778271,5.28-5.14
3.888529,5.28-5.14
6.534828,5.28-5.14
4.635729,5.28-5.14
4.916010,5.28-5.14
1.617158,5.28-5.14
4.611474,5.28-5.14
6.328707,5.28-5.14
4.079757,5.28-5.14
5.022737,5.28-5.14
5.702684,5.28-5.14
5.121439,5.28-5.14
3.997902,5.28-5.14
5.595207,5.28-5.14
3.064387,5.28-5.14
4.837023,5.28-5.14
6.751232,5.28-5.14
5.922644,5.28-5.14
6.918395,5.28-5.14
5.750563,5.28-5.14
1.515720,5.28-5.14
5.238399,5.28-5.14
5.499986,5.28-5.14
-0.412538,5.28-5.14
5.734971,5.28-5.14
6.362594,5.28-5.14
5.958699,5.28-5.14
6.200279,5.28-5.14
4.524350,5.28-5.14
1.084245,5.28-5.14
3.782903,5.28-5.14
6.045328,5.28-5.14
2.797620,5.28-5.14
5.778271,5.28-5.14
7.189643,5.28-5.14
3.710548,5.28-5.14
4.485293,5.28-5.14
5.300502,5.28-5.14
4.837023,5.28-5.14
5.333487,5.28-5.14
4.002208,5.28-5.14
6.446257,5.28-5.14
4.876862,5.28-5.14
6.602128,5.28-5.14
2.873994,5.28-5.14
4.716612,5.28-5.14
5.238399,5.28-5.14
2.147092,5.28-5.14
7.150981,5.28-5.14
6.702861,5.28-5.14
6.836018,5.28-5.14
6.272082,5.28-5.14
4.858130,5.28-5.14
6.189384,5.28-5.14
7.310073,5.28-5.14
5.741621,5.28-5.14
5.890345,5.28-5.14
5.734971,5.28-5.14
7.382617,5.28-5.14
6.119713,5.28-5.14
1.448877,5.28-5.14
6.878474,5.28-5.14
2.958708,5.28-5.14
5.691676,5.28-5.14
5.490110,5.28-5.14
1.975384,5.28-5.14
6.675970,5.28-5.14
2.815083,5.28-5.14
4.037753,5.28-5.14
4.389477,5.28-5.14
4.914020,5.28-5.14
6.534828,5.28-5.14
4.371884,5.28-5.14
5.154022,5.28-5.14
6.234686,5.28-5.14
2.170082,5.28-5.14
4.874202,5.28-5.14
6.446257,5.28-5.14
5.439630,5.28-5.14
3.856986,5.28-5.14
4.118219,5.28-5.14
3.392684,5.28-5.14
5.773082,5.28-5.14
2.958708,5.28-5.14
4.906441,5.28-5.14
5.819067,5.28-5.14
6.145962,5.28-5.14
5.962214,5.28-5.14
3.004901,5.28-5.14
6.720417,5.28-5.14
5.786311,5.28-5.14
6.954102,5.28-5.14
2.785497,5.28-5.14
5.260650,5.28-5.14
3.289491,5.28-5.14
5.333487,5.28-5.14
4.420541,5.28-5.14
4.317455,5.28-5.14
6.013949,5.28-5.14
2.562974,5.28-5.14
7.150981,5.28-5.14
6.954519,5.28-5.14
7.348068,5.28-5.14
4.033152,5.28-5.14
3.036025,5.28-5.14
3.456902,5.28-5.14
6.697901,5.28-5.14
3.782903,5.28-5.14
4.639002,5.28-5.14
7.348068,5.28-5.14
3.087776,5.28-5.14
4.371884,5.28-5.14
5.367825,5.28-5.14
5.396987,5.28-5.14
3.036025,5.28-5.14
5.144009,5.28-5.14
7.055922,5.28-5.14
6.045328,5.28-5.14
3.975140,5.28-5.14
8.284726,5.28-5.14
5.942676,5.28-5.14
2.991939,5.28-5.14
4.411452,5.28-5.14
4.287416,5.28-5.14
5.440480,5.28-5.14
5.595207,5.28-5.14
4.246913,5.28-5.14
4.508398,5.28-5.14
4.249903,5.28-5.14
5.691676,5.28-5.14
0.601316,5.28-5.14
5.960455,5.28-5.14
4.982962,5.28-5.14
6.361277,5.28-5.14
6.555664,5.28-5.14
3.897622,5.28-5.14
5.746996,5.28-5.14
6.028330,5.28-5.14
6.091097,5.28-5.14
3.253880,5.28-5.14
4.876862,5.28-5.14
3.332616,5.28-5.14
5.098820,5.28-5.14
4.491545,5.28-5.14
5.778543,5.28-5.14
5.856978,5.28-5.14
5.031856,5.28-5.14
5.779675,5.28-5.14
4.449319,5.28-5.14
1.515720,5.28-5.14
4.870292,5.28-5.14
4.916010,5.28-5.14
4.977675,5.28-5.14
4.037753,5.28-5.14
6.755768,5.28-5.14
6.505282,5.28-5.14
7.189643,5.28-5.14
4.265292,5.28-5.14
2.617053,5.28-5.14
6.057012,5.28-5.14
5.819067,5.28-5.14
5.031856,5.28-5.14
6.731539,5.28-5.14
5.878920,5.28-5.14
7.114503,5.28-5.14
6.223059,5.28-5.14
1.683712,5.28-5.14
6.246838,5.28-5.14
4.490838,5.28-5.14
6.886610,5.28-5.14
3.261558,5.28-5.14
5.354072,5.28-5.14
5.290335,5.28-5.14
5.167429,5.28-5.14
2.481395,5.28-5.14
4.742080,5.28-5.14
4.639244,5.28-5.14
3.530424,5.28-5.14
6.378383,5.28-5.14
4.151966,5.28-5.14
4.639244,5.28-5.14
3.897739,5.28-5.14
5.808041,5.28-5.14
4.797911,5.28-5.14
5.255135,5.28-5.14
4.411389,5.28-5.14
6.457923,5.28-5.14
5.091900,5.28-5.14
2.815083,5.28-5.14
2.562974,5.28-5.14
2.893401,5.28-5.14
6.751001,5.28-5.14
4.552061,5.28-5.14
2.785497,5.28-5.14
4.797911,5.28-5.14
1.617158,5.28-5.14
5.080325,5.28-5.14
3.188164,5.28-5.14
4.291056,5.28-5.14
5.490110,5.28-5.14
3.269936,5.28-5.14
6.602128,5.28-5.14
4.925590,5.28-5.14
6.317439,5.28-5.14
5.718739,5.28-5.14
1.722691,5.28-5.14
-1.784496,5.28-5.14
4.558940,5.28-5.14
5.890345,5.28-5.14
3.458576,5.28-5.14
3.710548,5.28-5.14
3.962948,5.28-5.14
4.490838,5.28-5.14
6.109586,5.28-5.14
3.530424,5.28-5.14
5.228039,5.28-5.14
5.375091,5.28-5.14
3.775968,5.28-5.14
3.962948,5.28-5.14
4.002208,5.28-5.14
5.465509,5.28-5.14
5.439630,5.28-5.14
5.547568,5.28-5.14
4.987678,5.28-5.14
6.878474,5.28-5.14
6.119713,5.28-5.14
4.029348,5.28-5.14
6.019100,5.28-5.14
4.870292,5.28-5.14
4.716612,5.28-5.14
6.378383,5.28-5.14
6.159059,5.28-5.14
4.244763,5.28-5.14
4.845074,5.28-5.14
4.351174,5.28-5.14
5.471924,5.28-5.14
4.874202,5.28-5.14
6.579994,5.28-5.14
-1.047175,5.28-5.14
6.028330,5.28-5.14
6.013949,5.28-5.14
5.782445,5.28-5.14
5.589187,5.28-5.14
6.918395,5.28-5.14
4.858130,5.28-5.14
3.948087,5.28-5.14
4.033152,5.28-5.14
4.558167,5.28-5.14
3.188164,5.28-5.14
6.457923,5.28-5.14
4.134899,5.28-5.14
4.411452,5.28-5.14
3.975140,5.28-5.14
3.856986,5.28-5.14
2.170082,5.28-5.14
5.589187,5.28-5.14
4.691857,5.28-5.14
3.371644,5.28-5.14
4.389477,5.28-5.14
2.631912,5.28-5.14
3.654076,5.28-5.14
2.957670,5.28-5.14
5.773082,5.28-5.14
6.836018,5.28-5.14
5.587193,5.28-5.14
5.538490,5.28-5.14
7.296247,5.28-5.14
5.250565,5.28-5.14
5.942676,5.28-5.14
3.411675,5.28-5.14
3.203396,5.28-5.14
5.143609,5.28-5.14
4.868952,5.28-5.14
3.161641,5.28-5.14
6.755768,5.28-5.14
4.629351,5.28-5.14
4.558167,5.28-5.14
3.087776,5.28-5.14
6.443187,5.28-5.14
7.114503,5.28-5.14
5.080325,5.28-5.14
4.218240,5.28-5.14
2.893733,5.28-5.14
5.517930,5.28-5.14
6.328707,5.28-5.14
5.121439,5.28-5.14
5.960455,5.28-5.14
3.897739,5.28-5.14
4.552061,5.28-5.14
2.859104,5.28-5.14
5.058175,5.28-5.14
4.118219,5.28-5.14
2.859104,5.28-5.14
5.779675,5.28-5.14
6.954519,5.28-5.14
5.786311,5.28-5.14
5.682452,5.28-5.14
3.371644,5.28-5.14
6.126727,5.28-5.14
6.426154,5.28-5.14
3.654076,5.28-5.14
4.867337,5.28-5.14
-1.784496,5.28-5.14
6.109586,5.28-5.14
1.163390,5.28-5.14
1.947620,5.28-5.14
5.718739,5.28-5.14
4.977675,5.28-5.14
4.944247,5.28-5.14
1.448877,5.28-5.14
6.404939,5.28-5.14
5.290335,5.28-5.14
2.699877,5.28-5.14
4.925590,5.28-5.14
4.065941,5.28-5.14
6.019100,5.28-5.14
3.203396,5.28-5.14
3.948087,5.28-5.14
2.150204,5.28-5.14
6.091097,5.28-5.14
4.775372,5.28-5.14
4.629351,5.28-5.14
6.954102,5.28-5.14
2.631912,5.28-5.14
7.577413,5.28-5.14
1.163390,5.28-5.14
5.702684,5.28-5.14
5.091900,5.28-5.14
2.617053,5.28-5.14
4.635729,5.28-5.14
6.731539,5.28-5.14
4.524350,5.28-5.14
6.842280,5.28-5.14
2.893401,5.28-5.14
4.151966,5.28-5.14
3.335425,5.28-5.14
6.751232,5.28-5.14
6.579994,5.28-5.14
5.960116,5.28-5.14
3.888529,5.28-5.14
3.335425,5.28-5.14
3.253880,5.28-5.14
6.200279,5.28-5.14
4.158177,5.28-5.14
5.682452,5.28-5.14
3.630211,5.28-5.14
2.514177,5.28-5.14
5.750563,5.28-5.14
6.720417,5.28-5.14
4.482563,5.28-5.14
4.983339,5.28-5.14
4.411389,5.28-5.14
1.515710,5.28-5.14
2.957670,5.28-5.14
5.022737,5.28-5.14
5.741621,5.28-5.14
3.289491,5.28-5.14
4.374218,5.28-5.14
5.958699,5.28-5.14
6.810682,5.28-5.14
5.512098,5.28-5.14
7.310073,5.28-5.14
6.057012,5.28-5.14
4.374218,5.28-5.14
5.782445,5.28-5.14
6.205541,5.28-5.14
5.856978,5.28-5.14
1.683712,5.28-5.14
2.807988,5.28-5.14
4.515343,5.28-5.14
0.471971,5.28-5.14
6.126727,5.28-5.14
5.746996,5.28-5.14
2.991939,5.28-5.14
4.907136,5.28-5.14
7.268153,5.28-5.14
4.411417,5.28-5.14
5.260650,5.28-5.14
4.351174,5.28-5.14
4.246913,5.28-5.14
6.426154,5.28-5.14
4.158177,5.28-5.14
4.558940,5.28-5.14
5.228039,5.28-5.14
3.153910,5.28-5.14
3.161641,5.28-5.14
7.513641,5.28-5.14
4.449613,5.28-5.14
4.669755,5.28-5.14
4.189734,5.28-5.14
1.181226,5.28-5.14
5.512098,5.28-5.14
6.234686,5.28-5.14
7.073339,5.28-5.14
3.875850,5.28-5.14
2.481395,5.28-5.14
4.029348,5.28-5.14
6.697901,5.28-5.14
2.660171,5.28-5.14
-1.047175,5.28-5.14
3.261558,5.28-5.14
0.601316,5.28-5.14
5.778543,5.28-5.14
4.867337,5.28-5.14
7.126357,5.28-5.14
2.514177,5.28-5.14
3.916434,5.28-5.14
4.775372,5.28-5.14
4.669206,5.14-5.01
6.214796,5.14-5.01
5.464240,5.14-5.01
2.246819,5.14-5.01
4.981904,5.14-5.01
7.063027,5.14-5.01
6.105694,5.14-5.01
4.801192,5.14-5.01
3.292024,5.14-5.01
6.071002,5.14-5.01
5.072889,5.14-5.01
4.692463,5.14-5.01
2.325564,5.14-5.01
1.520466,5.14-5.01
4.801192,5.14-5.01
3.602383,5.14-5.01
5.375099,5.14-5.01
7.063027,5.14-5.01
2.067882,5.14-5.01
3.565838,5.14-5.01
4.035645,5.14-5.01
0.375246,5.14-5.01
5.959752,5.14-5.01
4.388739,5.14-5.01
2.956962,5.14-5.01
4.981904,5.14-5.01
4.550713,5.14-5.01
0.375246,5.14-5.01
5.776278,5.14-5.01
5.011502,5.14-5.01
5.207932,5.14-5.01
3.567424,5.14-5.01
3.420296,5.14-5.01
4.665548,5.14-5.01
4.420572,5.14-5.01
4.261668,5.14-5.01
3.867273,5.14-5.01
4.627818,5.14-5.01
4.856944,5.14-5.01
5.567088,5.14-5.01
5.461943,5.14-5.01
4.144090,5.14-5.01
2.444112,5.14-5.01
3.682644,5.14-5.01
5.114331,5.14-5.01
5.783870,5.14-5.01
3.389240,5.14-5.01
3.788998,5.14-5.01
4.477296,5.14-5.01
2.955352,5.14-5.01
6.150499,5.14-5.01
4.649060,5.14-5.01
5.329091,5.14-5.01
3.883497,5.14-5.01
4.360494,5.14-5.01
5.080647,5.14-5.01
2.246819,5.14-5.01
5.125205,5.14-5.01
3.567584,5.14-5.01
3.718387,5.14-5.01
6.817109,5.14-5.01
4.692463,5.14-5.01
6.628003,5.14-5.01
3.701269,5.14-5.01
5.562320,5.14-5.01
4.168337,5.14-5.01
2.434729,5.14-5.01
4.261668,5.14-5.01
3.121616,5.14-5.01
5.720161,5.14-5.01
1.212839,5.14-5.01
2.480723,5.14-5.01
5.322732,5.14-5.01
6.117377,5.14-5.01
3.682644,5.14-5.01
4.179910,5.14-5.01
4.621185,5.14-5.01
4.681314,5.14-5.01
6.628003,5.14-5.01
6.993705,5.14-5.01
5.478003,5.14-5.01
5.015402,5.14-5.01
3.725035,5.14-5.01
6.845906,5.14-5.01
5.949039,5.14-5.01
0.859201,5.14-5.01
5.684504,5.14-5.01
6.738563,5.14-5.01
1.299487,5.14-5.01
4.649060,5.14-5.01
6.817736,5.14-5.01
6.022098,5.14-5.01
1.915023,5.14-5.01
3.565843,5.14-5.01
5.349273,5.14-5.01
4.723928,5.14-5.01
6.201689,5.14-5.01
3.788731,5.14-5.01
4.488878,5.14-5.01
4.312260,5.14-5.01
4.844665,5.14-5.01
3.389240,5.14-5.01
4.360494,5.14-5.01
1.299487,5.14-5.01
4.276277,5.14-5.01
6.794740,5.14-5.01
0.615597,5.14-5.01
5.122743,5.14-5.01
3.801891,5.14-5.01
6.407004,5.14-5.01
4.746773,5.14-5.01
4.657922,5.14-5.01
3.127943,5.14-5.01
5.207932,5.14-5.01
2.948048,5.14-5.01
7.270007,5.14-5.01
4.348094,5.14-5.01
5.260527,5.14-5.01
6.373697,5.14-5.01
5.464240,5.14-5.01
5.248759,5.14-5.01
4.303385,5.14-5.01
6.218997,5.14-5.01
